,Branch,Branch_Num,Date,Text,Filtered,Stars,Useful,id,sent_comp,sent_neg,sent_neu,sent_pos,status,user_friends,user_reviews
27,Damen,1,1/28/2018,"Absolutely the best baguette and croissants in Chicago!!! The baguette is as should be, crusty on the outside and soft on the inside, it is in darker shadow white, and with the right consistency.  The croissant are just perfect.  have need traveler living as a tour operator in the past 30 years and this is as good as any baking shop in French!!","['absolutely', 'best', 'baguette', 'croissants', 'chicago', 'baguette', 'crusty', 'outside', 'soft', 'inside', 'darker', 'shadow', 'white', 'right', 'consistency', 'croissant', 'perfect', 'need', 'traveler', 'living', 'tour', 'operator', 'past', '30', 'years', 'good', 'baking', 'shop', 'french']",5,0,Tony C.,0.9224,0.0,0.828,0.172,not elite,0,6
28,Damen,1,1/15/2018,"We look forward for Saturday morning walks to the Boulangerie. Everything is great there...our favorites are the ham & cheese croissant, bacon and Swiss quiche and the pistachio macaroons. The grocery items are priced high...I get it but if you know someone in Europe, better have them bring to you if visiting. Great place!","['look', 'forward', 'saturday', 'morning', 'walks', 'boulangerie', 'everything', 'great', 'favorites', 'ham', 'cheese', 'croissant', 'bacon', 'swiss', 'quiche', 'pistachio', 'macaroons', 'grocery', 'items', 'priced', 'high', 'get', 'know', 'someone', 'europe', 'better', 'bring', 'visiting', 'great', 'place']",4,1,Elizabeth H.,0.9354,0.0,0.775,0.225,elite,43,134
29,Damen,1,11/26/2017,Did a quick search for a bakery in the area to bring to a last minute party and got lucky!  The macaroons were absolutely amazing and croissants were so buttery and delicious. Definitely a must have! Everything I brought was eaten and people were raving about the desserts.,"['quick', 'search', 'bakery', 'area', 'bring', 'last', 'minute', 'party', 'got', 'lucky', 'macaroons', 'absolutely', 'amazing', 'croissants', 'buttery', 'delicious', 'definitely', 'must', 'everything', 'brought', 'eaten', 'people', 'raving', 'desserts']",5,0,Sherri S.,0.9504,0.0,0.693,0.307,not elite,3,25
30,Damen,1,11/18/2017,"Adorable place and the latte was great! Giving it a low score because the quiche Lorraine was horrible, inedible really. It was so dry it was almost hard. The bread and croissants looked good. But i would never go back. A French cafe should never serve quiche like that!","['adorable', 'place', 'latte', 'great', 'giving', 'low', 'score', 'quiche', 'lorraine', 'horrible', 'inedible', 'really', 'dry', 'almost', 'hard', 'bread', 'croissants', 'looked', 'good', 'never', 'go', 'back', 'french', 'cafe', 'never', 'serve', 'quiche', 'like']",1,0,Lauren L.,0.7482,0.147,0.633,0.22,not elite,0,7
31,Damen,1,11/13/2017,"Fantastic, freshly baked baguettes and great coffee in a cozy atmosphere.","['fantastic', 'freshly', 'baked', 'baguettes', 'great', 'coffee', 'cozy', 'atmosphere']",5,0,David Z.,0.8271,0.0,0.51,0.49,not elite,0,6
32,Damen,1,11/8/2017,"La Boulangerie came through with the sweetest service, spacious seating in both the cafe and patio areas, and delicious macarons. The macarons were priced at $2.25 a piece, which is on par with their competition. They boasted a large variety of flavors, ranging from floral to fruity to chocolatey, and both my friend and I noted that the macarons are much larger than normal. Either way, we completely devoured our entire box in one sitting :) My only complaint is that they offer a 5-piece box for $11.90, which is confusing because $2.25 (the price per individual macaron) x 5 macaron = $11.25 total, so you're essentially paying more for a box instead of getting a deal. Weird...Parking is a little difficult, but it's steps away from the Damen Brown Line, which makes it simple to access. I will be adding La Boulangerie to my list of dessert rotations for sure!","['la', 'boulangerie', 'came', 'sweetest', 'service', 'spacious', 'seating', 'cafe', 'patio', 'areas', 'delicious', 'macaroons', 'macaroons', 'priced', '$2', '25', 'piece', 'par', 'competition', 'boasted', 'large', 'variety', 'flavors', 'ranging', 'floral', 'fruity', 'chocolatey', 'friend', 'noted', 'macaroons', 'much', 'larger', 'normal', 'either', 'way', 'completely', 'devoured', 'entire', 'box', 'one', 'sitting', ':', 'complaint', 'offer', '5-piece', 'box', '$11', '90', 'confusing', '$2', '25', 'price', 'per', 'individual', 'macaroon', 'x', '5', 'macaroon', '=', '$11', '25', 'total', 'essentially', 'paying', 'box', 'instead', 'getting', 'deal', 'weird', 'parking', 'little', 'difficult', 'steps', 'away', 'damen', 'brown', 'line', 'makes', 'simple', 'access', 'adding', 'la', 'boulangerie', 'list', 'dessert', 'rotations', 'sure']",4,13,Salena C.,0.7217,0.032,0.903,0.066,elite,1158,401
33,Damen,1,10/21/2017,"A Hidden Gem!  Ordered several different types of croissants, quiches and sandwiches (there with a group).  And every single thing was good...really good.  Nothing beats freshly made pastries.Luckily for my health and waistline it is NOT within walking distance.","['hidden', 'gem', 'ordered', 'several', 'different', 'types', 'croissants', 'quiches', 'sandwiches', 'group', 'every', 'single', 'thing', 'good', 'really', 'good', 'nothing', 'beats', 'freshly', 'made', 'pastries', 'luckily', 'health', 'waistline', 'within', 'walking', 'distance']",5,2,Julia M.,0.4926,0.0,0.919,0.081,not elite,0,44
34,Damen,1,10/17/2017,"This place is cozy and cute from it's little market shelf of French goodies with nougats, cookies, and Bonnie Maman jam (including a countdown to Christmas calendar with 25 mini jam jars!) to the colorful display of macarons and pastries.The 5 stars is mainly a relative review for the macarons as they have the best I've tried in Chicago so far. Even when not fresh as the crust would crack in flakes, the cookie was still soft to the bite with a distinctive chew bounce, just the way I like them. The ganache is not too sweet but flavorful and creamy. I've tried the pistachio and chocolate- both were good. Just wish they were a bit fresher so the outer shell would be softer.Also tried chocolate croissant and a regular croissant. Both while warm, which warms your souls as you bite in. The only thing I'd have to come back for is to see if the croissant has more inner layers when cooled as they stick and taste a bit bread-like when warm. The outer crust is perfectly browned and delicately crisp. Pretty sure this will be my go to for macaron craving days from now on. A bit on the expensive side though at $2.25 a pop.","['place', 'cozy', 'cute', 'little', 'market', 'shelf', 'french', 'goodies', 'nougats', 'cookies', 'bonnie', 'maman', 'jam', 'including', 'countdown', 'christmas', 'calendar', '25', 'mini', 'jam', 'jars', 'colorful', 'display', 'macaroons', 'pastries', '5', 'stars', 'mainly', 'relative', 'review', 'macaroons', 'best', 'tried', 'chicago', 'far', 'even', 'fresh', 'crust', 'crack', 'flakes', 'cookie', 'still', 'soft', 'bite', 'distinctive', 'chew', 'bounce', 'way', 'like', 'ganache', 'sweet', 'flavorful', 'creamy', 'tried', 'pistachio', 'chocolate', 'good', 'wish', 'bit', 'fresher', 'outer', 'shell', 'softer', 'also', 'tried', 'chocolate', 'croissant', 'regular', 'croissant', 'warm', 'warms', 'souls', 'bite', 'thing', 'come', 'back', 'see', 'croissant', 'inner', 'layers', 'cooled', 'stick', 'taste', 'bit', 'bread-like', 'warm', 'outer', 'crust', 'perfectly', 'browned', 'delicately', 'crisp', 'pretty', 'sure', 'go', 'macaroon', 'craving', 'days', 'bit', 'expensive', 'side', 'though', '$2', '25', 'pop']",5,0,Jenny H.,0.9858,0.014,0.825,0.161,not elite,166,138
35,Damen,1,10/17/2017,Yummy soft tasty hot goodness of a breakfast sandwich. I stopped in for a quick sandwich after searching the neighborhood for a good place to eat. Upon entering the establishment I was warmly greeted by the guy behind the counter who asked me what I wanted to order. Since it was my first time in the place I asked for a minute to review the menu. He politely told me to take my time and whenever I was ready he would take my order. Perfect. At no point did I feel rushed or pressured to order quickly. After placing my order I waited for a few minutes and then was presented my sandwich in a neatly folded white paper bag.Bottom line - if I am in the neighborhood again I will definitely sample other items on the menu and hope they are as tasty as my morning breakfast sandwich.,"['yummy', 'soft', 'tasty', 'hot', 'goodness', 'breakfast', 'sandwich', 'stopped', 'quick', 'sandwich', 'searching', 'neighborhood', 'good', 'place', 'eat', 'upon', 'entering', 'establishment', 'warmly', 'greeted', 'guy', 'behind', 'counter', 'asked', 'wanted', 'order', 'since', 'first', 'time', 'place', 'asked', 'minute', 'review', 'menu', 'politely', 'told', 'take', 'time', 'whenever', 'ready', 'take', 'order', 'perfect', 'point', 'feel', 'rushed', 'pressured', 'order', 'quickly', 'placing', 'order', 'waited', 'minutes', 'presented', 'sandwich', 'neatly', 'folded', 'white', 'paper', 'bag', 'bottom', 'line', 'neighborhood', 'definitely', 'sample', 'items', 'menu', 'hope', 'tasty', 'morning', 'breakfast', 'sandwich']",5,1,George M.,0.9694,0.039,0.778,0.183,not elite,5,63
36,Damen,1,10/1/2017,"Located in a beautiful neighborhood in Uptown Chicago, La Boulangerie is a French Bakery that serves croissant, macaron, traditional sandwiches, and hot coffee. It has both outdoor and inside seating tables. I genuinely like that there were small macaron samples in the cashier section that customers could try. The price is pretty fair as three macarons, one butter croissant, one chocolate croissant, and one flan cake cost us $15. The croissants are simply out of this world; especially the butter croissant, which I might confidently say it was very authentic French. The texture and surface of the Macaron cookie are silky smooth and chunky, while the cookie's texture beneath the crust is chewy, light, and soft. The filling cream is smooth, sufficient firm just like ganache, and not sticky. However, sugar took over in all of the macarons that we had, which are Dark Chocolate Hazelnut, Pistachio, and regular Chocolate. Sadly, I hardly tasted the flavor and was unable to tell which was Hazelnut and which was Chocolate because of the over sweetness. My friend did not enjoy the flan cake too much. It was smooth, apparently, but the texture was firm. All in all, we will definitely be back here for an ideal Sunday morning just to have a butter croissant and a cup of hot French roasted coffee.","['located', 'beautiful', 'neighborhood', 'uptown', 'chicago', 'la', 'boulangerie', 'french', 'bakery', 'serves', 'croissant', 'macaroon', 'traditional', 'sandwiches', 'hot', 'coffee', 'outdoor', 'inside', 'seating', 'tables', 'genuinely', 'like', 'small', 'macaroon', 'samples', 'cashier', 'section', 'customers', 'try', 'price', 'pretty', 'fair', 'three', 'macaroons', 'one', 'butter', 'croissant', 'one', 'chocolate', 'croissant', 'one', 'flan', 'cake', 'cost', 'us', '$15', 'croissants', 'simply', 'world', 'especially', 'butter', 'croissant', 'might', 'confidently', 'say', 'authentic', 'french', 'texture', 'surface', 'macaroon', 'cookie', 'silky', 'smooth', 'chunky', ""cookie's"", 'texture', 'beneath', 'crust', 'chewy', 'light', 'soft', 'filling', 'cream', 'smooth', 'sufficient', 'firm', 'like', 'ganache', 'sticky', 'however', 'sugar', 'took', 'macaroons', 'dark', 'chocolate', 'hazelnut', 'pistachio', 'regular', 'chocolate', 'sadly', 'hardly', 'tasted', 'flavor', 'unable', 'tell', 'hazelnut', 'chocolate', 'sweetness', 'friend', 'enjoy', 'flan', 'cake', 'much', 'smooth', 'apparently', 'texture', 'firm', 'definitely', 'back', 'ideal', 'sunday', 'morning', 'butter', 'croissant', 'cup', 'hot', 'french', 'roasted', 'coffee']",4,0,Quân L.,0.9544,0.016,0.878,0.105,not elite,18,191
37,Damen,1,9/6/2017,Nothing special about this place. Overpriced and extremely slow. The new barista spent more time cleaning the cappuccino machine than greeting the growing line of 6 people.,"['nothing', 'special', 'place', 'overpriced', 'extremely', 'slow', 'new', 'barista', 'spent', 'time', 'cleaning', 'cappuccino', 'machine', 'greeting', 'growing', 'line', '6', 'people']",2,1,Allison M.,0.7184,0.0,0.767,0.233,not elite,94,5
38,Damen,1,9/6/2017,"As I write this, I'm eating the leftovers from two baguettes we purchased yesterday.   So amazingly good.  I think this is hands down the best baguette in the city - Whenever I can, I try to go here to pick up dessert or bread instead of just purchasing at the store - worlds of difference.    This place is one of the joys of living in the city.","['write', 'eating', 'leftovers', 'two', 'baguettes', 'purchased', 'yesterday', '', 'amazingly', 'good', 'think', 'hands', 'best', 'baguette', 'city', 'whenever', 'try', 'go', 'pick', 'dessert', 'bread', 'instead', 'purchasing', 'storeworlds', 'difference', '', 'place', 'one', 'joys', 'living', 'city']",5,0,angus p.,0.8973,0.0,0.842,0.158,not elite,0,6
39,Damen,1,8/27/2017,"I can't believe I have gone this long not reviewing this bakery, as it's one of our go to breakfast spots in the area. The service and food are both fantastic! The croissants and macarons may be a bit pricier than your average bakery, but you are paying for quality.  The coffee is excellent (but not french if you are looking for that). The actual breakfast items and sandwiches are more of a 4.5 than 5 but we opted to round up based on the fantastic baked goods and coffee.","['believe', 'gone', 'long', 'reviewing', 'bakery', 'one', 'go', 'breakfast', 'spots', 'area', 'service', 'food', 'fantastic', 'croissants', 'macaroons', 'may', 'bit', 'pricier', 'average', 'bakery', 'paying', 'quality', 'coffee', 'excellent', 'french', 'looking', 'actual', 'breakfast', 'items', 'sandwiches', '4', '5', '5', 'opted', 'round', 'based', 'fantastic', 'baked', 'goods', 'coffee']",5,1,Aamer G.,0.9266,0.0,0.867,0.133,not elite,3,51
